x_m,y_m,w_tr_right_m,w_tr_left_m
89665.78597889979,43247.001165440866,3.5877027242954593,3.571090532963689
89665.69785612698,43247.02723892705,3.586868762173767,3.562385758494331
89665.6091559144,43247.0510128633,3.585402840967362,3.5460216360790127
89665.5200128019,43247.072520083435,3.583028636286152,3.5341264702482524
89665.43048337587,43247.09197019335,3.5795725524309527,3.5261690904177123
89665.3406019695,43247.109623260934,3.5749019090666736,3.521551249117925
89665.25040291446,43247.125739357965,3.568932445780772,3.519680005328086
89665.15992054237,43247.140578556195,3.5616772671048373,3.519996799360807
89665.06918918478,43247.1544009274,3.553286992482121,3.5220047102760748
89664.9782431733,43247.16746654334,3.544073138139974,3.5252898016533214
89664.88711683956,43247.18003547579,3.5421881211339237,3.529534833005738
89664.79584451516,43247.1923677965,3.554607187419164,3.5345261758487547
89664.70445990546,43247.20463798122,3.5667302056196015,3.5359720152786354
89664.61299314267,43247.216532095954,3.5779337923358114,3.5295596242444582
89664.52147309355,43247.22756324193,3.587658537786855,3.524622844788226
89664.42992862342,43247.23724431849,3.595619076191554,3.5219405172277876
89664.33838859756,43247.24508822494,3.6017765285733687,3.522342918262234
89664.24688188126,43247.250607860624,3.606240258014811,3.5266176708921777
89664.15543733988,43247.25331612489,3.609118156986975,3.535403548623663
89664.06408383866,43247.25272591706,3.610362824674276,3.5491151109804315
89663.97284617774,43247.248410521526,3.6097313697114104,3.5678819240625748
89663.88169161018,43247.24079804244,3.6075716815230896,3.590846797780141
89663.79054470899,43247.230950565616,3.6046766568199957,3.593350782313861
89663.69932903882,43247.21994515394,3.6017926522812926,3.58891164800193
89663.60796816439,43247.208858870305,3.599733027254825,3.5855357791924884
89663.51639107581,43247.198729517004,3.5994341126117178,3.5819705952049246
89663.42466130354,43247.18962130755,3.60107348610613,3.578149663291619
89663.33298257223,43247.180583952504,3.604061831276919,3.575287389096736
89663.24156516338,43247.17061971471,3.6080183412694034,3.5749268339012295
89663.15061935846,43247.158730857,3.6127597346598392,3.5788583055309524
89663.06035543898,43247.14391964223,3.6181569502258326,3.5494299768506643
89662.9709836864,43247.12518833324,3.6239125672849046,3.5205185582580643
89662.8826947961,43247.10168176441,3.6294567711369234,3.499411136180625
89662.79554344478,43247.07353487981,3.6346318782033546,3.4867199738953216
89662.7095266029,43247.04130267962,3.639070781991768,3.4821469728372794
89662.62464103171,43247.005541687155,3.641868050686123,3.457882384146411
89662.54088349239,43246.96680842574,3.6417858126407103,3.439444352277004
89662.45824938576,43246.925658301334,3.6375042528532235,3.4273661104962363
89662.3766639475,43246.882589088505,3.627800724146086,3.420319024399766
89662.29594977936,43246.83801426175,3.6116973072961076,3.4170140520221923
89662.21592133309,43246.792340601445,3.5886402759052,3.416282995017846
89662.13639306044,43246.745974887934,3.5585595262915386,3.4171343748956096
89662.05717941317,43246.69932390157,3.5218796208252052,3.4187745998870436
89661.97809484303,43246.65279442272,3.4794978246505646,3.4205997697108907
89661.89895380176,43246.60679323173,3.4327315880264098,3.4221615685924345
89661.81957074115,43246.561727108965,3.410098266702317,3.4231087564030984
89661.73976011288,43246.518002834775,3.4006246750537636,3.4231080536997345
89661.65933653283,43246.476023672985,3.393112361228564,3.4217579682472623
89661.57812637454,43246.43594085269,3.3880277815090776,3.418731089781499
89661.49597543178,43246.39748932075,3.3853041586872457,3.4138770181782667
89661.41273131684,43246.360365042325,3.3846992543164394,3.4069030310511774
89661.32824164203,43246.32426398257,3.3859125055007873,3.397440028305919
89661.2423540196,43246.28888210665,3.3887514681264808,3.385234764947822
89661.15491670005,43246.25391507686,3.393378377088897,3.3704106951380934
89661.06616772422,43246.218873548096,3.400286818174136,3.3541394151402653
89660.9773965687,43246.18276912928,3.4100516573486668,3.3395379991802363
89660.89006822043,43246.14453012637,3.4242704020448715,3.331079541168272
89660.80564766625,43246.10308484531,3.445645369234061,3.3344184330518827
89660.72559989305,43246.05736159206,3.477420671251509,3.3559870115336654
89660.65138988779,43246.006288672565,3.522132628889841,3.385264297883065
89660.58448263729,43245.9487943928,3.5797349801076455,3.438279903332159
89660.5263034146,43245.88383414578,3.645692988303455,3.5205016156078783
89660.47676679335,43245.8113937053,3.711707914544104,3.628090979868655
89660.43384387673,43245.73278439976,3.7989655756032503,3.7512460871390934
89660.3953777745,43245.649404856245,3.8793112015032687,3.8778748665048797
89660.35921159633,43245.56265370181,3.902511996402276,3.996240659016114
89660.323188452,43245.473929563545,3.859229013573043,4.097296485497093
89660.28515585458,43245.38462846161,3.752925969903897,4.1759491712268755
89660.243670951,43245.295726295815,3.6297245640818168,4.231787758277838
89660.19877623873,43245.20731960271,3.5284015286100976,4.268840834580641
89660.15070084117,43245.119394431786,3.418256962653812,4.292469011542695
89660.09967388165,43245.031936832536,3.305697576095558,4.30782424734492
89660.04592448357,43244.944932854465,3.195287567091745,4.319084185621332
89659.98968177025,43244.85836854708,3.0897875751545643,4.329212909130373
89659.9311748651,43244.77222995986,3.0157015740414534,4.340069444908037
89659.87063289143,43244.686503142315,3.038148693636221,4.3526714353347415
89659.80828497265,43244.60117414395,3.0625687860303965,4.367478049417677
89659.7443602321,43244.51622901426,3.0884543718200392,4.384623777188308
89659.67908779316,43244.43165380274,3.1153400733251466,4.404084060271845
89659.61269677918,43244.3474345589,3.1428023502993083,4.425779595979728
89659.54541631354,43244.263557332226,3.1704541294918296,4.4496360676639695
89659.4774755196,43244.18000817222,3.1979385987690585,4.475615777423323
89659.40910352068,43244.09677312838,3.2383659261193434,4.503732838661345
89659.34052944022,43244.01383825023,3.323572131209722,4.534060334995897
89659.27198240154,43243.93118958724,3.4047173543293456,4.566734522218658
89659.20369152799,43243.848813188924,3.481158863573242,4.60195908163984
89659.13588594296,43243.766695104765,3.552285255814975,4.640010982196809
89659.0687947698,43243.68482138428,3.6175253174770194,4.681248514941729
89659.0026471319,43243.60317807696,3.685100897318624,4.7261228117781435
89658.9376721526,43243.521751232314,3.765503719117836,4.775193745015766
89658.87409895525,43243.44052689983,3.834261781112608,4.82915131898333
89658.81215666325,43243.35949112901,3.890856334753035,4.882169200308034
89658.75207439995,43243.27862996936,3.934944910805929,4.932248661548932
89658.69408128869,43243.19792947037,3.966379171784819,4.988994117341644
89658.63840645287,43243.11737568155,3.9852216057286007,5.053760009725664
89658.58527901584,43243.03695465239,3.991760782982807,5.137017053466007
89658.53492810095,43242.95665243238,3.9865247989546324,5.235410844747489
89658.48758283159,43242.87645507104,3.970292359597198,5.349656604988943
89658.44347233108,43242.79634861786,3.9441007091884748,5.445072840226254
89658.40282572285,43242.716319122344,3.909249716904224,5.42450373670977
89658.3658721302,43242.63635263398,3.867303987343508,5.414145159260379
89658.33284067655,43242.556435202285,3.8200890873561146,5.385687097151939
89658.30396048521,43242.47655287674,3.7696794181703237,5.251753861057483
89658.2794606796,43242.39669170685,3.743289988053563,5.13219503774523
89658.25957038303,43242.316837742124,3.723057894500322,5.017281633497974
89658.24451871889,43242.23697703205,3.7086490190703834,4.7853805099185065
89658.23453481054,43242.157095626135,3.702117517809402,4.583890337619254
89658.22984778135,43242.07717957387,3.7049439633556482,4.403590788200998
89658.23068675467,43241.99721492476,3.7639424802859187,4.2476108029298825
89658.23728085388,43241.91718772831,3.8591934478718937,4.032987961455268
89658.24985920232,43241.83708403401,3.9555294528820926,3.7999387735973844
89658.26865092339,43241.75688989136,4.03865843775313,3.6212861165983363
89658.29388514042,43241.67659134986,4.090368276801755,3.544026958294396
89658.3257909768,43241.59617445902,4.0925683832548865,3.524502608200973
89658.36459755588,43241.515625268315,4.033200484053359,3.5203218106869674
89658.40998138148,43241.43487135555,3.911931445965586,3.5295094809294447
89658.45687753611,43241.3533386169,3.74581544859168,3.5469658417753536
89658.49780847419,43241.27019767255,3.561764557250627,3.565842367422568
89658.52527755182,43241.1846171219,3.481878124115951,3.5785282872072317
89658.53331618379,43241.09593724256,3.439687589237862,3.577244445936077
89658.52691315784,43241.0047293785,3.4176797592184407,3.5637244302177944
89658.51583994823,43240.91210221101,3.41836226585523,3.5448836840994558
89658.50988796938,43240.819166661626,3.4463043424272395,3.529693785612564
89658.51745311006,43240.72693582202,3.462745824981293,3.528325578311459
89658.53618539876,43240.635669472045,3.4706615299981265,3.5421351788888966
89658.55874412111,43240.54527752789,3.4787615960812905,3.5678956046638164
89658.57776103252,43240.45566797583,3.5011698084180956,3.6011192731996036
89658.58586788843,43240.36674880213,3.54550531712645,3.6343013589757915
89658.57758748013,43240.27839820715,3.612430973885217,3.6573553226767603
89658.55579786182,43240.190362786554,3.675804185412703,3.664410187178831
89658.52568394018,43240.10235280057,3.731605197890396,3.6499746730531126
89658.49243069808,43240.014078508175,3.785348100870967,3.610056785931442
89658.46121847791,43239.9252504709,3.8285266919603016,3.545400059759278
89658.43569707453,43239.83567903326,3.8565825820458444,3.4610939180501616
89658.41578321088,43239.745417914826,3.8712630768192096,3.3630311885155155
89658.40083519023,43239.654557240916,3.8764101335983927,3.345033890262986
89658.39021131593,43239.563187136875,3.8760754481481814,3.3708391630136174
89658.38326989123,43239.47139772804,3.873529001197299,3.4027039532731695
89658.37936921947,43239.37927913975,3.870872548538168,3.4386003435409
89658.37786760397,43239.286921497325,3.86917109810755,3.4761239654088087
89658.378123348,43239.19441492614,3.868846370605696,3.5404426973457235
89658.37949475487,43239.101849551495,3.8566584487493776,3.657463118489831
89658.38134012792,43239.00931549874,3.838386763550541,3.7551289857456913
89658.38301777045,43238.91690289321,3.8166889160497974,3.830318190922535
89658.38388598574,43238.824701860256,3.7926496548061728,3.8818851591452757
89658.38330307709,43238.73280252519,3.767858415266039,3.910626150461072
89658.38062734785,43238.64129501336,3.744280237874743,3.91900977352636
89658.3752171013,43238.55026945011,3.708697858562626,3.910702871193084
89658.36643064074,43238.45981596077,3.668964667919749,3.8899751543895578
89658.35363636626,43238.37002401477,3.6357180362545796,3.861101059333389
89658.33655552624,43238.280960159536,3.6106152405541794,3.828153289330842
89658.31534602141,43238.19266257642,3.588073015932929,3.794702484206863
89658.29019284893,43238.10516768646,3.571616867644333,3.763298605977945
89658.261281006,43238.01851191073,3.5643555156748623,3.735501377236051
89658.2287954898,43237.93273167029,3.565918073986604,3.7120508359425313
89658.19292129757,43237.84786338621,3.5757321014906918,3.6930849285984153
89658.15384342644,43237.76394347955,3.5931267845969583,3.6783507987401807
89658.11174687365,43237.68100837138,3.6174095453660917,3.6673786555915884
89658.06681663635,43237.59909448276,3.633652730919641,3.6596076088015117
89658.01923771176,43237.51823823475,3.6092620425254758,3.6544666711627265
89657.96919509706,43237.438476048424,3.5913171968278244,3.6517379092133853
89657.91687378945,43237.35984434484,3.5790806107792315,3.6511212797034807
89657.8624587861,43237.28237954506,3.5719049123443036,3.6497692244331366
89657.80613508426,43237.20611807015,3.5692186564257047,3.6504017032267395
89657.74808768103,43237.131096341174,3.5705095917798704,3.651597441896061
89657.68850157369,43237.057350779185,3.575306858663083,3.653111660886638
89657.62756175936,43236.984917805275,3.5831634588448797,3.6547361365782685
89657.56545323528,43236.91383384048,3.593641210528321,3.6562875191668507
89657.50236099864,43236.84413530588,3.606301660452294,3.6575970623351344
89657.4384700466,43236.77585862253,3.6207071333038483,3.6585044543431766
89657.37396433663,43236.70903075904,3.636430202883595,3.6588641850269576
89657.30900682286,43236.64348773676,3.652987185808625,3.6586680836204533
89657.24374095605,43236.57888826641,3.6512996227592334,3.658048897755747
89657.17830944769,43236.51488433824,3.6482829265787133,3.657184393105237
89657.11285500928,43236.4511279425,3.6457651166104643,3.656299997736382
89657.04752035237,43236.387271069434,3.6432652187155368,3.6556685382294143
89656.98244816896,43236.32296574418,3.6403336121485723,3.655606385462498
89656.91770068507,43236.25800781735,3.636717282669111,3.656314746005214
89656.85307623787,43236.19266481663,3.632741682466957,3.6575281995650393
89656.78831915103,43236.127300813925,3.628921553348577,3.658950795693605
89656.72317374819,43236.062279881095,3.6258848773972456,3.6603883791847394
89656.657384353,43235.99796609003,3.624393886448467,3.6617648700084997
89656.59069528912,43235.934723512604,3.6253425268107478,3.6631151498827874
89656.52285088021,43235.872916220695,3.6297229663538317,3.6645459996334333
89656.45359544987,43235.81290828621,3.638563081695838,3.6661663435670917
89656.38267332182,43235.755063781,3.636930109980857,3.6679990588219913
89656.30983356173,43235.69974113589,3.6107021741317307,3.669902312408701
89656.23499886463,43235.64709223614,3.5901265801763818,3.671774330424841
89656.15831146388,43235.597007809025,3.575421999583284,3.6736137718643627
89656.07992767537,43235.549361829464,3.5665425844433054,3.6752316727686813
89656.00000381509,43235.50402827239,3.5632339428745343,3.6762972186254177
89655.91869619898,43235.46088111275,3.5650936792385397,3.6764227169463934
89655.83616114297,43235.419794325455,3.5716398344773252,3.6752450073259735
89655.752554963,43235.38064188545,3.5823721334100487,3.6724873379573677
89655.66803397502,43235.34329776766,3.5871611233771974,3.667993982216568
89655.58275399735,43235.307636391066,3.579255383751467,3.661737199149418
89655.49682803277,43235.27357038039,3.5748055908635,3.6537420084616947
89655.41029395068,43235.24107940442,3.5735439878765223,3.6440096853457513
89655.32318201134,43235.210149921855,3.575270937464439,3.6325821028285854
89655.23552247495,43235.18076839141,3.579837121706372,3.6195237292697775
89655.14734560174,43235.15292127177,3.587132538851482,3.604899074203775
89655.05868165198,43235.12659502165,3.597075745730757,3.588758174927025
89654.96956088587,43235.10177609975,3.6096048073828495,3.574664035822243
89654.88001356367,43235.07845096479,3.6246705532538064,3.5861957441150314
89654.79006994558,43235.05660607546,3.642232086041492,3.597390207810029
89654.69976029183,43235.03622789046,3.6486897096112343,3.6082134732420026
89654.60911486269,43235.0173028685,3.647933599409228,3.618641971407815
89654.51816391837,43234.999817468284,3.6495739410310732,3.6286579447533422
89654.4269377191,43234.983758148526,3.6535569740210434,3.6382467380504924
89654.33546652512,43234.96911136792,3.659834182584455,3.6473953462665603
89654.24378059665,43234.95586358518,3.66836181294622,3.656091726532964
89654.15191019393,43234.94400125899,3.679100518866239,3.6643245461448384
89654.0598855772,43234.93351084808,3.692015031225299,3.6720831713084596
89653.96773700668,43234.92437881113,3.7070737637022586,3.6793577893128138
89653.8754947426,43234.91659160685,3.724248245768181,3.686139613451283
89653.7831890452,43234.910135693965,3.7385652711148945,3.69242112807386
89653.69085017472,43234.904997531165,3.7245419194488973,3.6981962627570604
89653.59850839138,43234.90116357715,3.712656388961209,3.7034603519990097
89653.50619395543,43234.89862029062,3.7028579552399945,3.708209733590525
89653.41393712707,43234.8973541303,3.695098361223802,3.712440785128337
89653.32176816654,43234.897351554886,3.6893298133645755,3.716148296398743
89653.2297173341,43234.89859902307,3.6855027615272764,3.7193232829824563
89653.13781488998,43234.901082993565,3.68356401711889,3.7219506542163003
89653.0460909293,43234.904789805514,3.683455933276539,3.724007617274939
89652.95455207337,43234.90968879555,3.6851000936469673,3.725482430136147
89652.8631573378,43234.91571481882,3.6883834125921084,3.7263963460734018
89652.77185997646,43234.92279855709,3.693198100501625,3.726775343600306
89652.6806132432,43234.930870692166,3.6994573660723673,3.726654558493013
89652.58937039181,43234.93986190581,3.7071091058126737,3.726090321257702
89652.49808467618,43234.94970287981,3.7126109786832617,3.72517425711915
89652.40670935012,43234.96032429593,3.696252038397487,3.7240484927027615
89652.31519789397,43234.9716572312,3.6808079174688895,3.7229204804708367
89652.2235592089,43234.9837294732,3.666312224755939,3.7219756262259938
89652.13192969674,43234.99679130098,3.653141878854506,3.7212537964746084
89652.0404636239,43235.011124167584,3.6418236993312854,3.7208475287015976
89651.94931525669,43235.02700952602,3.6330044398553873,3.720913240725049
89651.85863886148,43235.044728829314,3.627429323545546,3.721619152136579
89651.76858870465,43235.064563530475,3.62588358133661,3.723052120707295
89651.67931905253,43235.086795082534,3.6290912547442056,3.7250807417341862
89651.59098417153,43235.111704938514,3.6375786711301936,3.727190118036399
89651.50373832796,43235.139574551424,3.6515312413847054,3.728330887818476
89651.41773578819,43235.170685374294,3.670694447704452,3.7268510247278615
89651.33313081859,43235.20531886015,3.6873561044279293,3.7205835100310978
89651.2500280723,43235.243642931266,3.6974800557089758,3.7072494271975436
89651.1680743745,43235.28477785483,3.7106625915837617,3.685907306365746
89651.086669319,43235.327278154575,3.724572577133691,3.6689817246565135
89651.0052100872,43235.36969283362,3.7372329345843376,3.6675062406926977
89650.92309386436,43235.41057090471,3.747097240630545,3.6687795798842764
89650.83985524897,43235.44879171295,3.7533238070644104,3.673974806917717
89650.75552865991,43235.4844361397,3.756526669046461,3.6829834267057575
89650.670262124,43235.51785817257,3.7575590448675555,3.695288120329489
89650.5842036681,43235.54941179922,3.7570764941393318,3.710189338424555
89650.49750131904,43235.57945100725,3.755501447163524,3.726386611092082
89650.41030310368,43235.608329784314,3.7530775136324532,3.7400303826009833
89650.32275704884,43235.63640211804,3.7499693889372603,3.7538334589541438
89650.23501118139,43235.66402199604,3.746363300542204,3.767065352265641
89650.14721352812,43235.69154340596,3.7425383042509925,3.7791718583185894
89650.05951211593,43235.71932033543,3.73889595480557,3.7898052744587147
89649.97205497164,43235.74770677209,3.7359474075814987,3.7988126740713124
89649.8849901221,43235.77705670355,3.7342636340935575,3.8061850865992852
89649.79846559414,43235.80772411745,3.734400501924335,3.8119755909431094
89649.7126294146,43235.840063001415,3.7368183903088705,3.816203127003168
89649.62762961035,43235.87442734309,3.741823314278542,3.818768261812397
89649.54358809942,43235.91110749623,3.7494878865702703,3.819478872460714
89649.46036168827,43235.94974766848,3.7590740225284685,3.818695838808376
89649.37765277238,43235.989615727776,3.7694304029723043,3.8171118464903913
89649.29516182722,43236.02997486269,3.779520019404904,3.8154434918408473
89649.2125893284,43236.07008826178,3.788519814149721,3.81449652534976
89649.12963575141,43236.109219113605,3.7958409625990988,3.814679530358702
89649.0460015718,43236.14663060674,3.801062072392436,3.811273434692863
89648.96140010374,43236.18161768669,3.80383510025956,3.8109276135611445
89648.87578368408,43236.21406653319,3.8043510328416725,3.8139102076294686
89648.78931605173,43236.24438623907,3.803173784594854,3.8197316848290765
89648.70216823393,43236.27300392524,3.800681372888996,3.8276915585493745
89648.61451125793,43236.300346712655,3.794796852161046,3.8369667939316523
89648.52651615099,43236.32684172224,3.7838706203964767,3.8464556335504425
89648.43835394035,43236.352916074924,3.7711267426849564,3.843863022771332
89648.35019565327,43236.37899689163,3.7569068856172634,3.842058259012317
89648.262212317,43236.405511293306,3.741794542769687,3.84061397427742
89648.1745749588,43236.43288640087,3.7265774383383348,3.8391677514351965
89648.08745460589,43236.46154933526,3.712169604970926,3.8373716454639615
89648.00102228555,43236.4919272174,3.6995147095758116,3.834825412746195
89647.91541776131,43236.52436965131,3.689410754742199,3.831099334333861
89647.8306026759,43236.558784598375,3.6820516423586334,3.8260928051533885
89647.7464756826,43236.59492384056,3.67730696280685,3.8197319250712924
89647.66293536201,43236.632538979655,3.674897807279995,3.811839661221472
89647.57988029472,43236.67138161742,3.6744326679428743,3.802195892315577
89647.49720906137,43236.711203355626,3.675457724893499,3.790603981755745
89647.41482024257,43236.75175579601,3.677507875152232,3.776949733413099
89647.3326124189,43236.79279054037,3.680148539393646,3.761244641313804
89647.25048417099,43236.83405919044,3.683003019975653,3.7436513618287623
89647.16833407943,43236.875313348,3.6857635962719377,3.7244921829091577
89647.08606072483,43236.91630461482,3.6881861835515934,3.704241071496093
89647.00356268778,43236.956784592636,3.690069591588993,3.6852710665905115
89646.92073854893,43236.99650488324,3.6912229507402365,3.6783064639835468
89646.83748688883,43237.03521708838,3.6914292444070034,3.6724743427914674
89646.75370628813,43237.072672809816,3.690417255912732,3.6681687325062984
89646.66929750713,43237.10862883559,3.687860374055118,3.665715120914495
89646.58429314845,43237.143155648315,3.683731731488879,3.6650397532063006
89646.49893078147,43237.17681141171,3.678534344316143,3.665504620221527
89646.4134656788,43237.210196411,3.6728607806303843,3.666419355967597
89646.32815311293,43237.24391093137,3.667369582871045,3.6671028236518577
89646.24324835649,43237.27855525804,3.662777558712787,3.66687805079979
89646.15900383797,43237.31472306855,3.6598179545965954,3.665060765030801
89646.07548521346,43237.35257411375,3.658734787490457,3.6614113483136372
89645.99245896739,43237.39157308139,3.6589902094170434,3.656427317650678
89645.90966468414,43237.43112216239,3.659956595805707,3.650686402396119
89645.826841948,43237.47062354769,3.661003112542375,3.644811246804242
89645.74373034328,43237.50947942823,3.6615073706871635,3.6394866270318467
89645.66006954318,43237.547092191824,3.6608494399091414,3.635447028223723
89645.57569845392,43237.58308418059,3.658633399578663,3.6332018270164554
89645.49074527972,43237.61771897783,3.6551320004940893,3.6325370702172455
89645.4053906578,43237.651376386755,3.650707875960812,3.633542021718816
89645.31981522535,43237.68443621052,3.6457005883833493,3.637937274311162
89645.23419117999,43237.71726144183,3.6404313729276483,3.642603424052612
89645.14858187601,43237.749998272135,3.634999655610183,3.647329884940894
89645.06297498899,43237.78264215112,3.630368637559278,3.6520935516837643
89644.97735666375,43237.8151854793,3.6270920374847866,3.6568962610661897
89644.89171304498,43237.84762065719,3.623665085137213,3.6617567459866693
89644.8060302775,43237.87994008528,3.620087136982084,3.66670325244232
89644.72029450606,43237.91213616409,3.6163606844182756,3.671766824751141
89644.6344918754,43237.94420129413,3.6124871718881373,3.676976775506692
89644.54860853036,43237.976127875896,3.6084647613822525,3.6823583193411493
89644.46263061564,43238.00790830992,3.604287386998075,3.6879316240576934
89644.37654427605,43238.0395349967,3.5999444268078227,3.6937115262313167
89644.29033565632,43238.071000336735,3.5954205188719226,3.6997073799346833
89644.20399090125,43238.10229673054,3.5906953478588064,3.7059228424629627
89644.1174961556,43238.13341657862,3.5857434789970233,3.71235568259451
89644.03083756413,43238.16435228149,3.580534478740497,3.718997878870962
89643.9440012716,43238.195096239644,3.575033633563731,3.7258363607132194
89643.85697705194,43238.225645612445,3.569209230072534,3.732848739284128
89643.76978941802,43238.25604311158,3.563084581617334,3.739955725532863
89643.68248219957,43238.28635677862,3.556716010327265,3.7445400394756367
89643.59509943404,43238.31665492741,3.5501649662403487,3.7353231080452023
89643.50768515885,43238.347005871816,3.5435000478663894,3.7263376595365663
89643.42028341145,43238.37747792567,3.536798681930164,3.7175365703346603
89643.33293822923,43238.40813940284,3.5301480196103316,3.70887412374313
89643.24569364963,43238.439058617165,3.523645144945484,3.700307462703674
89643.15859371008,43238.47030388251,3.517396823043808,3.6917979685795506
89643.071682448,43238.50194351272,3.5115190487180366,3.68331245116242
89642.98500390082,43238.534045821645,3.5061366091826054,3.67482409999559
89642.89860210594,43238.566679123134,3.5013827926850953,3.6663131884111775
89642.81252110083,43238.59991173104,3.497399295712894,3.657767533399989
89642.72680492287,43238.63381195922,3.4943363155918723,3.649182734367615
89642.64149760953,43238.668448121534,3.492352787333985,3.641135350046033
89642.5566431982,43238.70388853181,3.4916166911208184,3.654396518300315
89642.47228572633,43238.74020150392,3.4923053083178424,3.6662592833594676
89642.38846923133,43238.7774553517,3.4946052170165123,3.6767620973294646
89642.30523775062,43238.815718389014,3.4987116881713023,3.685958604248129
89642.22263532165,43238.85505892971,3.5048269811719805,3.6939180063527917
89642.14070598183,43238.89554528764,3.5131569047308044,3.7007244124539627
89642.05949376858,43238.93724577665,3.523905025092254,3.706474218068843
89641.97904271934,43238.9802287106,3.5372641979802655,3.7112705145399536
89641.89939687152,43239.024562403334,3.55340577519807,3.71521388250618
89641.82060026257,43239.07031516872,3.5724678542468364,3.7183898218419995
89641.74269692987,43239.11755532059,3.5945450346796135,3.720854370723004
89641.66573090867,43239.16635117037,3.619682839129409,3.7226207268012272
89641.58972049017,43239.21674280061,3.647843026771298,3.7236882764950927
89641.51459428355,43239.268671955586,3.6788226102896653,3.7241350968348694
89641.4402613816,43239.32205897937,3.708891042229748,3.724020906500769
89641.36663087706,43239.376824215986,3.7154179632017117,3.7233723600251007
89641.29361186268,43239.43288800951,3.724171731813852,3.722201023412776
89641.2211134312,43239.49017070397,3.7349454479222186,3.720521141594545
89641.1490489739,43239.548594561995,3.7475611609758874,3.718359654101482
89641.07740691432,43239.60811533585,3.7619421574531886,3.7156972702930653
89641.0062394583,43239.6687172461,3.7781034304451815,3.712481573720809
89640.93560084156,43239.730385419345,3.7960906009511204,3.7086836518843085
89640.86554529982,43239.79310498218,3.815972178681104,3.704295142079599
89640.79612706878,43239.856861061184,3.837833375455064,3.699322403281726
89640.72740038417,43239.921638782966,3.8617709520397154,3.6937811513655996
89640.6594194817,43239.98742327409,3.8878897920821123,3.6876923612317567
89640.59223859706,43240.05419966118,3.900050224191869,3.6810796718248464
89640.525911966,43240.121953070804,3.8932774358630304,3.673968126652272
89640.46049382424,43240.190668629555,3.8885553295858077,3.666383877384769
89640.39603840745,43240.26033146402,3.885953758001426,3.658354444409846
89640.33259995136,43240.33092670081,3.885550586502351,3.6717108176864697
89640.27023269172,43240.402439466496,3.88743154647241,3.6967358098153658
89640.20899086421,43240.47485488768,3.891690558243951,3.719898900531868
89640.14892870456,43240.54815809095,3.898430358178643,3.7412262879578924
89640.09010044846,43240.62233420289,3.8857615660595197,3.7607501924207813
89640.03256033166,43240.6973683501,3.8595943615426362,3.7785087085727174
89639.97636258986,43240.77324565917,3.8359976571726184,3.794545803314607
89639.92156145876,43240.849951256685,3.815053625415225,3.8089113995805013
89639.86821117409,43240.92747026925,3.7968520343671655,3.821661495259554
89639.81636597156,43241.00578782343,3.781490980283726,3.8328582606837616
89639.76608008689,43241.08488904584,3.780870561438557,3.8425701323807315
89639.71740775579,43241.16475906306,3.7853817613612852,3.850872046821883
89639.670403214,43241.24538300169,3.7932337568929504,3.85784576250311
89639.62512069716,43241.3267459883,3.8045993032513454,3.8635803871161443
89639.58161444106,43241.40883314952,3.819666917741043,3.868173302176948
89639.53993868141,43241.4916296119,3.8324187502532077,3.871731632658561
89639.50014765389,43241.57512050205,3.823039756934371,3.8743742525593827
89639.4622955942,43241.65929094655,3.817523726447384,3.8762339209969934
89639.42643673813,43241.74412607201,3.8160279551583525,3.8774583371376585
89639.39262532133,43241.829611005,3.818702078465283,3.8782080771034217
89639.3609155795,43241.915730872126,3.8256691481539242,3.8786488443175218
89639.33136174842,43242.00247079997,3.816646876957767,3.8789353273200557
89639.30401806379,43242.08981591513,3.810575267093372,3.8791856894631485
89639.27893876126,43242.17775134419,3.808896450537189,3.8794491875048758
89639.25617807663,43242.26626221375,3.8114600195818173,3.879673914863274
89639.23579024557,43242.3553336504,3.8179955716210117,3.8796852069785466
89639.2177833302,43242.44494429591,3.828083812532175,3.879231991111982
89639.20183906631,43242.53502696151,3.8409230097123728,3.878295979916779
89639.18749857195,43242.625494709486,3.8555863076233585,3.8769525511149197
89639.1743024142,43242.71626052474,3.863605114457201,3.8752887740883284
89639.16179116021,43242.807237392204,3.8611958344222024,3.873454550934527
89639.149505377,43242.89833829679,3.8595077761974688,3.8716930906302487
89639.13698563173,43242.98947622341,3.857877816994845,3.8703483682544393
89639.12377650838,43243.08056463096,3.855728301206806,3.869855273826615
89639.10977966209,43243.171559110895,3.8529273993161612,3.870379569023996
89639.09552985305,43243.26248995789,3.8500824499109036,3.871544522003084
89639.0816268074,43243.35339513223,3.847986702421598,3.8730108849270324
89639.06867025135,43243.44431259425,3.8475572844487567,3.874536601524621
89639.05725991109,43243.53528030425,3.8498039894269387,3.8759385281243772
89639.04799551281,43243.62633622256,3.855759084680254,3.8770171788894334
89639.04147678269,43243.71751830946,3.8428561516444697,3.8774637220235624
89639.03825745556,43243.80886168791,3.8300796745909262,3.8768332563124113
89639.03826791032,43243.90036302371,3.822259490752933,3.8751128843923657
89639.04098979247,43243.991991298666,3.819034914103986,3.872612563697895
89639.04589486776,43244.083714885026,3.819881427030329,3.8696379054737795
89639.05245490192,43244.17550215507,3.8242094767913923,3.8665949477064103
89639.0601416607,43244.26732148108,3.812779165077822,3.8640562647248036
89639.06859625468,43244.35912115834,3.8025245971457124,3.862575726315495
