s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps3
97,89651.9056339309,43235.0355454042,-1.8120085278,-0.1365405668,9.6940000000,0.0000000000
96,89653.0764338815,43234.9035635652,-1.6041825765,-0.1633350439,9.6940000000,0.0000000000
95,89654.2527235269,43234.9571557573,-1.4284327907,-0.1706938133,9.6940000000,0.0000000000
94,89655.3961420294,43235.2360547017,-1.2041760472,-0.2098334778,9.6940000000,0.0000000000
93,89656.4288945305,43235.7927620709,-0.9392930790,-0.1973792592,9.6940000000,0.0000000000
92,89657.2767811273,43236.6115910813,-0.7442822144,-0.1868962335,9.6940000000,0.0000000000
91,89658.0214080662,43237.5219265635,-0.4999434331,-0.2466349200,9.6940000000,0.0000000000
90,89658.3800367562,43238.6313585087,-0.1766663493,-0.1893178217,9.6940000000,0.0000000000
89,89658.4293011334,43239.8066889381,-0.0605581865,-0.1136427219,9.6940000000,0.0000000000
88,89658.5208795954,43240.9542587542,0.0877991456,0.0015416390,9.6940000000,0.0000000000
87,89658.2299029382,43242.0719224320,-0.0640638623,0.2785766931,9.6940000000,0.0000000000
86,89658.6618203599,43243.1512523674,-0.5254901640,0.2542603599,9.6940000000,0.0000000000
85,89659.3922279380,43244.0763634578,-0.6532012601,0.0249447668,9.6940000000,0.0000000000
84,89660.0939177692,43245.0226194319,-0.5842715830,0.0775063786,9.6940000000,0.0000000000
83,89660.6827354922,43246.0278613908,-0.8345356103,0.2356445153,9.6940000000,0.0000000000
82,89661.7504433247,43246.5238556352,-1.1110721209,0.1781644397,9.6940000000,0.0000000000
81,89662.7923123742,43247.0723241342,-1.2539309564,0.1846084819,9.6940000000,0.0000000000
80,89663.9556515095,43247.2469745644,-1.5395008060,0.2148465362,9.6940000000,0.0000000000
79,89665.1279830589,43247.1454440378,-1.7559875522,0.2006986319,9.6940000000,0.0000000000
78,89666.2551835376,43246.8161853614,-2.0090424027,0.2142917367,9.6940000000,0.0000000000
77,89667.2307942971,43246.1599833382,-2.2536312823,0.1666151755,9.6940000000,0.0000000000
76,89668.0741039464,43245.3367464592,-2.3996905376,0.0989272424,9.6940000000,0.0000000000
75,89668.8184958489,43244.4277882716,-2.4860849577,0.1087923081,9.6940000000,0.0000000000
74,89669.5071895843,43243.4730104814,-2.6554623005,0.0876234515,9.6940000000,0.0000000000
73,89669.9053649980,43242.3709903988,-2.6899239644,-0.0441465675,9.6940000000,0.0000000000
72,89670.5275944044,43241.3695808690,-2.5522533082,-0.0515758732,9.6940000000,0.0000000000
71,89671.2145719175,43240.4128563740,-2.5684377466,0.0066678328,9.6940000000,0.0000000000
70,89671.8040683020,43239.3918659287,-2.5679485738,-0.0165688315,9.6940000000,0.0000000000
69,89672.4890992929,43238.4402757838,-2.5295256978,-0.0493851104,9.6940000000,0.0000000000
68,89673.1524622986,43237.4710766385,-2.4520502538,-0.0092153627,9.6940000000,0.0000000000
67,89673.9794303896,43236.6328654234,-2.5079377022,0.1549723946,9.6940000000,0.0000000000
66,89674.5265520121,43235.6008738719,-2.8116991118,0.1820393913,9.6940000000,0.0000000000
65,89674.7301638361,43234.4403407187,-2.9298123827,0.0615824548,9.6940000000,0.0000000000
64,89675.0209755376,43233.3012755693,-2.9565502482,0.1193094121,9.6940000000,0.0000000000
63,89675.1579584670,43232.1549143784,3.0759642554,0.2086838229,9.6940000000,0.0000000000
62,89674.8705215552,43231.0120544639,2.8478809997,0.0812959098,9.6940000000,0.0000000000
61,89674.4808083915,43229.9161017288,2.8858149767,0.0229587516,9.6940000000,0.0000000000
60,89674.2816268686,43228.7601141654,2.7944406791,0.1671180888,9.6940000000,0.0000000000
59,89673.6941880417,43227.7419421198,2.4994235865,0.1806756509,9.6940000000,0.0000000000
58,89672.8999207603,43226.9127177825,2.3776322838,0.1157486514,9.6940000000,0.0000000000
57,89672.0935738146,43226.0711861888,2.2316113394,0.1136673810,9.6940000000,0.0000000000
