s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
49.45333293172465,89621.84403888152,43165.35599286379,-0.7800028604409294,-22.044300486956,8.33333,0.0
50.06462717271742,89622.27076703515,43164.91829007425,-0.8195795839356235,-22.563200440491354,8.33333,0.0
50.66722157790533,89622.67911188265,43164.47514844601,-0.8595223687407503,-23.171312107723374,8.33333,0.0
51.263325671606175,89623.06532812215,43164.02108115267,-0.9030587751687715,-23.726846532194326,8.33333,0.0
51.855945130014256,89623.42567045188,43163.55060136789,-0.9495341810871198,-24.103441000992262,8.33333,0.0
52.4490234548419,89623.75661377123,43163.05844446328,-0.9951821571681112,-24.245945737443584,8.33333,0.0
53.045579870128876,89624.06007873236,43162.544840945004,-1.035053660312664,-24.19489828226321,8.33333,0.0
53.6458821506047,89624.34365228812,43162.01573900169,-1.0651294821288397,-24.053401819944884,8.33333,0.0
54.24886581515059,89624.615185724,43161.47735355156,-1.0836321665946889,-23.922187372285542,8.33333,0.0
54.85272474899256,89624.88253032547,43160.93589951284,-1.0912281292773727,-23.854222876651217,8.33333,0.0
55.455476463749214,89625.1532799849,43160.397379084665,-1.09039873532915,-23.850414252011348,8.33333,0.0
56.056534855157174,89625.43055402151,43159.86409651557,-1.0843986345627494,-23.882518614376306,8.33333,0.0
56.65642553417604,89625.71367776851,43159.33522056541,-1.0762231837014216,-23.91952182723035,8.33333,0.0
57.25566833894285,89626.00185644592,43158.80982072819,-1.0679787738071465,-23.942505713995878,8.33333,0.0
57.854748478954086,89626.2942952738,43158.28696649792,-1.0608017828587233,-23.946645693775807,8.33333,0.0
58.45409974169892,89626.59019628631,43157.76575202485,-1.0551259517828866,-23.936458994837647,8.33333,0.0
59.053841169969864,89626.8887208932,43157.245585859215,-1.0509778179755218,-23.9198839686992,8.33333,0.0
59.65387570423317,89627.18900248392,43156.72609340635,-1.0481121386800925,-23.903754758193795,8.33333,0.0
60.25409355750341,89627.49017389219,43156.206904371196,-1.0459857824087075,-23.8914410456193,8.33333,0.0
60.85438062579696,89627.79136795193,43155.687648458625,-1.0436994716771189,-23.88258539327365,8.33333,0.0
61.45462634241988,89628.09187611577,43155.168043066245,-1.0400881771384147,-23.874183325103427,8.33333,0.0
62.05476674826055,89628.39303360577,43154.648935492674,-1.034072875882479,-23.861917703372605,8.33333,0.0
62.65478647967794,89628.6975957425,43154.13195814021,-1.0252187893316904,-23.841545611347804,8.33333,0.0
63.254735755250856,89629.00834652527,43153.61875926622,-1.0142797928273417,-23.811774548179834,8.33333,0.0
63.85478209909869,89629.3280699533,43153.11098712802,-1.0034204203166763,-23.779308541475306,8.33333,0.0
64.45521629675773,89629.65877373585,43152.609832227885,-0.9958583307205868,-23.761856827552716,8.33333,0.0
65.05598190134974,89629.9963383118,43152.11287199937,-0.9949442299415884,-23.781786485552587,8.33333,0.0
65.65660647343512,89630.33373746306,43151.615969907085,-1.0030541367448855,-23.850018472710317,8.33333,0.0
66.25662083378899,89630.66392745049,43151.11497908398,-1.0207672779512347,-23.95197621027393,8.33333,0.0
66.85589355066408,89630.97986453491,43150.605752662945,-1.046615051858264,-24.050095248830416,8.33333,0.0
67.45494340270925,89631.27487176491,43150.08437807641,-1.0774817039010833,-24.105036917335887,8.33333,0.0
68.05457294025332,89631.5477116972,43149.55041744711,-1.1095189748010499,-24.09988550966078,8.33333,0.0
68.65507450683442,89631.80130945219,43149.00609189183,-1.1391194176166546,-24.047364371445727,8.33333,0.0
69.25632329941065,89632.03869580422,43148.45369001779,-1.163420363301626,-23.977597055825978,8.33333,0.0
69.85785785356768,89632.26290152769,43147.89550043225,-1.1802535886472136,-23.921158726609054,8.33333,0.0
70.45904241173102,89632.47739442634,43147.33388163858,-1.1879649884694172,-23.89847959938862,8.33333,0.0
71.05961769785328,89632.68858157944,43146.771662232415,-1.1855298362880164,-23.914596695477275,8.33333,0.0
71.65946243747133,89632.90408174405,43146.211864598714,-1.1729592386500058,-23.95663396819051,8.33333,0.0
72.25865698932816,89633.13151746061,43145.65751172751,-1.15161261521345,-23.997405056749454,8.33333,0.0
72.85776860281078,89633.37795286192,43145.11143085585,-1.1240174170661053,-24.008077588569265,8.33333,0.0
73.45740169956068,89633.64494732286,43144.57451949581,-1.093151616489707,-23.973236896403865,8.33333,0.0
74.05782482833507,89633.9309272918,43144.04657689388,-1.061584160324846,-23.896927389095026,8.33333,0.0
74.65914015264687,89634.23428295013,43143.52738958297,-1.0309686309901467,-23.79713152091246,8.33333,0.0
75.2613004066523,89634.55340462757,43143.01674457272,-1.0020512431286275,-23.69623248684974,8.33333,0.0
75.86401202576386,89634.88673493682,43142.51459698411,-0.9749832790394324,-23.613917978892637,8.33333,0.0
76.46660454098452,89635.23284556727,43142.02131697145,-0.949659631462035,-23.56244122347724,8.33333,0.0
77.06829345730645,89635.59032777695,43141.53733761054,-0.925954936299809,-23.541327596040567,8.33333,0.0
77.66823077343129,89635.95777282395,43141.06309197723,-0.9038584453618068,-23.53071406979588,8.33333,0.0
78.26551170854177,89636.33377196633,43140.59901314731,-0.883519016665474,-23.487680749323008,8.33333,0.0
78.85934943668043,89636.71699381925,43140.14537864818,-0.865123758587615,-23.354895992092423,8.33333,0.0
79.45181776627516,89637.1074467479,43139.69977205927,-0.8484561379028747,-23.088152301013892,8.33333,0.0
80.0473579918259,89637.50627242694,43139.25749811928,-0.8320809518601165,-22.694597975913382,8.33333,0.0
80.65039024812556,89637.91464823725,43138.81378976947,-0.8124561632928173,-22.255405198524883,8.33333,0.0
81.26525954652014,89638.33375188216,43138.363882680256,-0.7835834980275656,-21.902684670545504,8.33333,0.0
81.8918614518355,89638.76556630546,43137.90982734048,-0.7376503602917573,-21.735972689717656,8.33333,0.0
82.51681303069367,89639.21461543371,43137.475178797016,-0.666748907394604,-21.684988866061733,8.33333,0.0
83.1269381518504,89639.68592316515,43137.08772339861,-0.5660046943232805,-21.367883268072994,8.33333,0.0
