left_x,left_y,right_x,right_y,center_x,center_y,width,w_tr_left_m,w_tr_right_m
89625.65590483273,43199.358612700205,89631.76250298323,43203.64826145636,89628.6925139564,43201.49171303352,7.462682320907014,3.7109448934098848,3.751737427497129
89625.73826520467,43199.22504740531,89631.7831545961,43203.630724138646,89628.74517586971,43201.41656415581,7.48001839792473,3.720787203710972,3.7592311942137573
89625.83557391618,43199.10720265966,89631.8057801239,43203.60984535296,89628.79930989316,43201.342409229976,7.477777302537131,3.7121259883325983,3.7656513142045327
89625.93238188238,43198.989935841484,89631.8286576934,43203.58861160568,89628.85487795906,43201.26927492085,7.47755890808701,3.7062609132364432,3.771297994850567
89626.03081281767,43198.870543921956,89631.84975624192,43203.569770754395,89628.91184199981,43201.19718789332,7.4794943276511425,3.7031879938555563,3.7763063337955862
89626.13126272973,43198.74881514028,89631.86874933993,43203.55351535275,89628.97016394776,43201.12617481223,7.483575130511158,3.7028636398761363,3.780711490635021
89626.23298531098,43198.62592707323,89631.88647026774,43203.538599965956,89629.02980573529,43201.056262342434,7.48974279312274,3.705230627983324,3.7845121651394162
89626.33508327608,43198.503099469315,89631.90392592731,43203.5237401066,89629.09072929474,43200.98747714879,7.497922437778412,3.7102179766726753,3.7877044611057364
89626.43678545259,43198.38130144936,89631.92201896674,43203.50793601394,89629.15289655849,43200.91984589616,7.508006970130676,3.717723422737879,3.790283547392797
89626.53721544094,43198.26155779735,89631.94177558999,43203.490172566664,89629.21626945892,43200.8533952494,7.519819333641827,3.7275932998552466,3.7922260337865805
89626.63517434917,43198.14517661123,89631.96454905432,43203.469188895644,89629.28080680539,43200.78814703013,7.5330831372348355,3.7396074297398845,3.793475707494951
89626.72929369244,43198.03355982436,89631.99186958569,43203.44363520188,89629.34639974809,43200.72401813208,7.547424767609311,3.753373151194124,3.794051616415187
89626.81828772929,43197.92794685595,89632.02515243711,43203.41233624921,89629.4128740166,43200.66082399268,7.562404849156595,3.768354474677115,3.7940503744794802
89626.90269867073,43197.83085228356,89632.06542219539,43203.374506477914,89629.4800526654,43200.59837590063,7.575342633745455,3.7817906585192755,3.79355197522618
89626.98992978291,43197.751562657424,89632.11325432385,43203.32975491091,89629.54775874887,43200.536485144694,7.5739476608077645,3.781306953846557,3.792640706961207
89627.06941788123,43197.6792156936,89632.16884454274,43203.277991515955,89629.61581532146,43200.47496301361,7.5730075257578315,3.781579432059737,3.7914280936980953
89627.14132051938,43197.613641038755,89632.2320322748,43203.21939483587,89629.68404543764,43200.41362079607,7.572306241204644,3.7822396343009377,3.790066606903706
89627.20628914892,43197.55427977948,89632.30215370873,43203.15454422368,89629.75227215182,43200.352269780844,7.57171033895277,3.7829588285894125,3.7887515103633587
89627.26576128548,43197.499904851866,89632.37776045,43203.08468915249,89629.82031851844,43200.290721256664,7.571152563687222,3.783440083012791,3.7877124806744313
89627.32214899649,43197.44840425472,89632.45643990175,43203.01195766457,89629.88800759194,43200.228786512234,7.570605632581793,3.7834053218969017,3.7872003106848906
89627.37862668764,43197.39690572854,89632.53502933594,43202.93922854139,89629.95519302366,43200.166309779575,7.57006145504645,3.78263041834571,3.7874310367007404
89627.43848553504,43197.34232897304,89632.61025064987,43202.8695875861,89630.0219700575,43200.10339541001,7.569527209718652,3.781253779787775,3.7882734299308765
89627.50441803373,43197.28207593625,89632.67941002878,43202.80565073187,89630.08854858085,43200.04027118995,7.569043577073662,3.779599415562898,3.789444161510764
89627.57816723922,43197.21443005812,89632.74074980702,43202.74916267311,89630.1551391731,43199.97716565084,7.568720095820654,3.7780275678330395,3.7906925279876145
89627.6606232277,43197.13852416412,89632.79336377211,43202.701016812876,89630.22195241362,43199.9143073241,7.568774667262283,3.7769537129643402,3.7918209542979433
89627.75211580607,43197.054085754746,89632.83691967823,43202.66149477033,89630.28919888177,43199.85192474119,7.569561829218155,3.7768629214042564,3.792698907813898
89627.85262554593,43196.96123402295,89632.87146391951,43202.630454363534,89630.35708915693,43199.790246433564,7.571578295851589,3.7783130095596453,3.793265286291943
89627.9618173166,43196.86042813011,89632.89740299061,43202.607367978504,89630.4258338185,43199.72950093265,7.575442136708323,3.7819249156940495,3.793517221014273
89628.08017917776,43196.75391422983,89632.91556871758,43202.59130473346,89630.49564344584,43199.6699167699,7.579981523309125,3.786494215507556,3.793487307801569
89628.21986361455,43196.65953878198,89632.92718857848,43202.581015518,89630.56672363143,43199.61172013746,7.564575007975611,3.771356081632672,3.793218926342939
89628.36509042048,43196.56178130058,89632.93362023421,43202.5752100628,89630.63916601556,43199.55508377391,7.552005702937096,3.75915941520899,3.7928462877281057
89628.51459002962,43196.461561306394,89632.9360094733,43202.57283619647,89630.71294869923,43199.50012715796,7.542985528226744,3.750421746227418,3.792563781999327
89628.66754295157,43196.35942259305,89632.93509431902,43202.57316669808,89630.78804487915,43199.446967467775,7.538077372685089,3.745592313414619,3.7924850592704704
89628.82355693626,43196.25563977731,89632.93122488966,43202.575694202525,89630.864427752,43199.39572188148,7.537640476509659,3.7450326176863804,3.792607858823278
89628.98239938416,43196.15047175685,89632.92463078914,43202.57987339853,89630.94207051452,43199.34650757727,7.54177657587716,3.7489939856646184,3.7927825902125414
89629.14356866298,43196.044449251065,89632.91585415376,43202.58482783897,89631.02094636341,43199.29944173329,7.550277471525165,3.757595386597807,3.792682084927358
89629.30584310034,43195.93857887868,89632.90619985184,43202.58915022358,89631.10102849534,43199.25464152768,7.562583417833032,3.770803905598969,3.7917795122340623
89629.4735114222,43195.84705919363,89632.8979454983,43202.59093102776,89631.18228991816,43199.21222345539,7.563501573792555,3.7741561251348923,3.7893454486576634
89629.64530130512,43195.77737964731,89632.89408595338,43202.5880451161,89631.26466910535,43199.17217910384,7.5458442747292676,3.7612518424709735,3.7845924322582944
89629.80830418745,43195.711889791964,89632.89765294574,43202.578569568184,89631.34803002569,43199.13423058337,7.529632587286134,3.752755274389428,3.776877312896706
89629.9603806548,43195.65122447492,89632.91480577078,43202.570039325656,89631.43222694998,43199.09806492793,7.523205879460132,3.7479381832117324,3.7752676962484
89630.10025212386,43195.59562519744,89632.9445137928,43202.556903774355,89631.51711414913,43199.06336917147,7.519921799248091,3.7460307350662965,3.7738910641817944
89630.22733489079,43195.54509960578,89632.98723591324,43202.53858054504,89631.60254589398,43199.02983034796,7.51836613245153,3.746271966742506,3.7720941657090226
89630.3414587902,43195.49956759328,89633.04316526707,43202.51514255216,89631.68837645538,43198.99713549136,7.517812839573775,3.7479552289813167,3.769857610592458
89630.4427252175,43195.4589153266,89633.11215645165,43202.486722672664,89631.77446010422,43198.96497163561,7.517708374717465,3.7504597918740847,3.7672485828433797
89630.53162003224,43195.42294586325,89633.19363800925,43202.45355340772,89631.86065111133,43198.933025814695,7.517697929177372,3.7532632301429714,3.7644346990343993
89630.60936510566,43195.39124182254,89633.28628723965,43202.41609445442,89631.9468037476,43198.90098506255,7.517610432253819,3.7559339360264934,3.761676496227326
89630.67831326684,43195.36299557032,89633.3876621991,43202.375192484236,89632.0327722839,43198.868536413145,7.51741160215663,3.758108011966809,3.7593035901898215
89630.74201450149,43195.33692979199,89633.49415769783,43202.33215181386,89632.11841183377,43198.8353687331,7.517141964097998,3.7594606848502554,3.757681279247744
89630.8046908482,43195.31143176895,89633.60155448924,43202.28858955049,89632.2036574,43198.801344619795,7.516859512793272,3.759866901837405,3.7569926109558667
89630.87029955964,43195.28489129173,89633.70594478221,43202.246101014556,89632.28858849085,43198.766640919326,7.5166032643357905,3.7595377324390205,3.7570655318967705
89630.94175236703,43195.2560464231,89633.8044552404,43202.2059369124,89632.3732998215,43198.73146754742,7.516385138785475,3.7587072386355076,3.7576779001499676
89631.02073597086,43195.224119635874,89633.89541774298,43202.16887084319,89632.45788610709,43198.6960344198,7.516206797482179,3.7576046600102493,3.7586021374719305
89631.10801012765,43195.18874074246,89633.97807708586,43202.13527404168,89632.54244206283,43198.6605514522,7.5160900221993865,3.7564696965306963,3.7596203256686898
89631.20437272136,43195.15118477445,89634.05220447584,43202.10526079801,89632.62706240386,43198.625228560384,7.514607045168299,3.754067948145144,3.7605390970231545
89631.31374938843,43195.1214788339,89634.11787823548,43202.07878211998,89632.71184184536,43198.59027566008,7.501147085971311,3.7399483872697004,3.7611986987016115
89631.43132499946,43195.089282884066,89634.17547051914,43202.055639610495,89632.79687510253,43198.555902667,7.487353382407665,3.725879735504678,3.761473646902987
89631.55628557688,43195.054944933356,89634.22573178704,43202.035465396155,89632.8822568905,43198.52231949689,7.473527212801755,3.712261613681345,3.761265599120409
89631.68745706363,43195.01892373863,89634.26980807807,43202.01773889184,89632.96808165847,43198.48973571185,7.460023479223472,3.6995317415042264,3.760491737719246
89631.82346621393,43194.98171055805,89634.30906120599,43202.001884046425,89633.0544083342,43198.458313651485,7.447215470994765,3.6880872512341774,3.7591282197605875
89631.96301971858,43194.94371852203,89634.34475007752,43201.987404767475,89633.14122498834,43198.428121456986,7.43546605311239,3.67821036250392,3.7572556906084698
89632.10517581335,43194.905202496084,89634.37780141244,43201.97395884969,89633.22851128336,43198.39921609166,7.425102255204834,3.670151711340398,3.754950543864436
89632.24941045672,43194.86626539078,89634.40874274039,43201.96135488491,89633.31624688172,43198.37165451881,7.416401475174738,3.6641360368566542,3.7522654383180836
89632.39552335789,43194.82691843891,89634.43779280398,43201.94949113894,89633.4044114459,43198.34549370174,7.409582063632083,3.660358869609644,3.7492231940224396
89632.54349939867,43194.78714665455,89634.46500010086,43201.9382839719,89633.49298463833,43198.32079060373,7.404791008534751,3.658983708615102,3.7458072999196492
89632.69339698854,43194.74695774425,89634.4903558595,43201.927609657185,89633.58194612146,43198.29760218809,7.402082347460152,3.660135998585865,3.741946348874287
89632.84524667688,43194.70642290141,89634.51389772621,43201.91725339027,89633.67127555779,43198.275985418135,7.401383158809967,3.6638914111814582,3.737491747628509
89632.99888103966,43194.66572648397,89634.5358835912,43201.90685127534,89633.76095260977,43198.25599725715,7.402449938205661,3.6702584790058816,3.73219145919978
89633.15361862826,43194.62522580388,89634.5571101455,43201.89582792557,89633.85095693984,43198.23769466844,7.404825700233728,3.6791591455387667,3.7256665546949614
89633.30784372023,43194.585487300006,89634.57932468026,43201.88336796261,89633.9412682105,43198.2211346153,7.407815197299636,3.690414337992482,3.717400859307154
89633.45874051012,43194.547242426925,89634.60545761698,43201.868480617726,89634.0318660842,43198.20637406102,7.4104985506798515,3.703743678939778,3.706754871740073
89633.60483902376,43194.52763805017,89634.64027824343,43201.85683474364,89634.12272428343,43198.19340892372,7.401976665000851,3.702172502674854,3.699804162325997
89633.73951240015,43194.5114767987,89634.68689838382,43201.84336788885,89634.21378377652,43198.181898505034,7.392845674013795,3.700936211385861,3.691909462627934
89633.85935918755,43194.49713748204,89634.74830394858,43201.82679145123,89634.30497430306,43198.17138670794,7.3833630613893195,3.7011728148238565,3.682190246565463
89633.96240232898,43194.4846596387,89634.82636766971,43201.806976076026,89634.39622559256,43198.161417332594,7.373110206576787,3.702262789651069,3.670847416925718
89634.0478102703,43194.474051013596,89634.92173168111,43201.7839096398,89634.48746737458,43198.15153417919,7.36191359412629,3.703671260055198,3.6582423340710912
89634.11581448888,43194.46533891081,89635.0339434302,43201.75764721148,89634.5786293787,43198.14128104789,7.349878985731013,3.704962647227405,3.6449163385036076
89634.1678565324,43194.45854463575,89635.16137696925,43201.72832712893,89634.66964133442,43198.13020173885,7.33735785937366,3.7057865386823368,3.631571320691324
89634.20685330211,43194.453582772556,89635.30104323215,43201.69625015961,89634.76043297135,43198.11784005226,7.324853751614835,3.7058375385436397,3.6190162130711956
89634.2371180673,43194.45014146749,89635.44872718744,43201.661968259745,89634.8509351975,43198.10374785877,7.312895619485329,3.7048091896486617,3.6080864298366664
89634.26361231267,43194.44765249891,89635.59972282311,43201.62628663685,89634.94111803515,43198.08774489394,7.301916144583247,3.7026053865319875,3.5993107580512596
89634.2908070798,43194.44541777721,89635.74986907393,43201.59012511117,89635.03099874985,43198.0699744272,7.292167358929524,3.6993640828340175,3.592803276095507
89634.32187334844,43194.442813247086,89635.89627987113,43201.55430724815,89635.12059742954,43198.05059905683,7.283687447021255,3.6951425691993895,3.588544877821865
89634.35858010115,43194.439424187105,89636.03740590607,43201.51942131366,89635.20993416224,43198.02978138112,7.27631880797168,3.689914432333195,3.586404375638485
89634.40169631677,43194.43505044081,89636.17262495922,43201.48581206048,89635.29902903589,43198.00768399836,7.269761184114965,3.6836010296115025,3.586160154503463
89634.45146769479,43194.42963444324,89636.30177326119,43201.453651073694,89635.38790213848,43197.984469506846,7.263638228464396,3.6761068804912305,3.587531347973165
89634.50792247035,43194.42318710118,89636.42484952995,43201.423012407904,89635.47657355796,43197.96030050487,7.257559071512636,3.667350018758203,3.590209052754434
89634.57099819338,43194.41574424769,89636.54189587684,43201.393920714734,89635.56506338234,43197.93533959071,7.251164353664334,3.6572827315488494,3.5938816221154846
89634.64057005564,43194.40735073454,89636.65317021545,43201.36704406366,89635.65339169954,43197.90974936266,7.244852699588737,3.645902334489946,3.598950365098791
89634.71644945815,43194.39805805819,89636.75970057929,43201.34550110877,89635.74157859758,43197.88369241902,7.241673845533887,3.6332542781736796,3.608419567360207
89634.79839249229,43194.38792253455,89636.86043992272,43201.32520213795,89635.82964458498,43197.85733065923,7.237256932091065,3.6194300123462053,3.61782691974486
89634.88614268614,43194.3769958437,89636.95551271275,43201.306111004276,89635.91761939005,43197.8308106641,7.231523298421634,3.6045500418677365,3.6269732565538977
89634.9774722909,43194.35861549358,89637.04503462263,43201.288199339775,89636.00554171512,43197.804264103775,7.231455336033755,3.5957504204215742,3.635704915612181
89635.07178840354,43194.33130266508,89637.12907931869,43201.27145643488,89636.09345063407,43197.77782203114,7.238658733358753,3.5947586085724947,3.643900124786259
89635.17122850662,43194.302468641676,89637.20768619541,43201.25588640264,89636.18138522077,43197.75161549907,7.245493666879553,3.594027077116612,3.6514665897629417
89635.27572877506,43194.272147090545,89637.28090409518,43201.24149276702,89636.26938454912,43197.72577556049,7.2520691683553,3.5937308477008862,3.658338320654413
89635.38514405418,43194.24040712604,89637.34888158349,43201.228248581356,89636.35748769295,43197.70043326825,7.258525558862701,3.5940552383946525,3.6644703204680478
89635.49910519837,43194.20739620397,89637.41201610946,43201.21605231027,89636.44573372613,43197.67571967527,7.265018139699257,3.595187515435917,3.6698306242633403
89635.61685146784,43194.173380486885,89637.47112789605,43201.20468524441,89636.53416172256,43197.651765834424,7.271697715484986,3.597307705685664,3.6743900097993216
89635.73715235264,43194.138747860015,89637.52753989604,43201.19380636186,89636.62281075591,43197.6287027979,7.278690680333925,3.600579991576937,3.6781106887569877
89635.85844290857,43194.10394857177,89637.58293233257,43201.18301147215,89636.71170901736,43197.606622679705,7.286082302654435,3.6051059566661494,3.680976345988286
89635.9791510333,43194.06939786587,89637.63898650256,43201.171933862286,89636.80084455224,43197.58547394956,7.293906454391784,3.610813103084052,3.6830933513077326
89636.09803072442,43194.03539930901,89637.69703353981,43201.160320723386,89636.89019615058,43197.56517196122,7.302144559281951,3.6175711518503935,3.6845734074315573
89636.21430135997,43194.0021303849,89637.75790933272,43201.14804459327,89636.97974260243,43197.545632068446,7.31073289396618,3.625231644593291,3.6855012493728885
89636.3275733989,43193.969677278605,89637.82203123542,43201.13506508001,89637.0694626978,43197.52676962499,7.319575573054739,3.633635327396236,3.6859402456585024
89636.43768742016,43193.938079218125,89637.88956523179,43201.121381989215,89637.15933522677,43197.508499984586,7.328559741248413,3.642619937127348,3.6859398041210647
89636.54458289788,43193.90735745445,89637.96056284773,43201.107005457714,89637.24933897934,43197.49073850102,7.337569801318828,3.652026952154629,3.685542849164199
89636.64822952195,43193.87752713263,89638.0350338529,43201.09194445508,89637.33945274558,43197.47340052804,7.346498727613416,3.661706572175419,3.684792155437997
89636.74965009853,43193.85415260805,89638.11297440415,43201.076205081685,89637.42965531551,43197.45640141939,7.349605097841437,3.6658701005233394,3.683734997318097
89636.84781922339,43193.8320991414,89638.19437506974,43201.05979186,89637.51992547918,43197.43965652884,7.352057853546052,3.669631742116729,3.682426111429323
89636.9426172767,43193.81077478953,89638.27921999087,43201.042709445384,89637.61024202664,43197.42308121014,7.354412667381249,3.6734834262759692,3.6809292411052796
89637.03405257134,43193.79017514912,89638.36747591544,43201.02496512338,89637.70058374788,43197.406590817045,7.356643513603056,3.6773259431947753,3.6793175704082812
89637.12217834237,43193.77028709129,89638.45906337538,43201.00657381739,89637.790929433,43197.390100703306,7.358743586630649,3.6810703072545468,3.6776732793761022
89637.20714504507,43193.75107974145,89638.55380642302,43200.98756683276,89637.88125787198,43197.373526222684,7.3607229461185835,3.6846365645470143,3.676086381571569
89637.2892553671,43193.73249429897,89638.6513799588,43200.96800177708,89637.97154785492,43197.35678272894,7.362604964893666,3.687951960439874,3.6746530044537913
89637.36897586581,43193.71444050629,89638.75130033345,43200.947965940984,89638.06177822215,43197.33978577303,7.3644219833013,3.690948849279741,3.6734731340215587
89637.44686988868,43193.69680694449,89638.85299633472,43200.9275655471,89638.15193373339,43197.3224740919,7.366210800096024,3.693585966095132,3.672624834000892
89637.52347344901,43193.67948321616,89638.95593453707,43200.90690367724,89638.24201055277,43197.304831094065,7.368008638027087,3.695868342528453,3.6721402954986337
89637.59918733794,43193.66238168359,89639.05972004015,43200.886060398465,89638.33200614204,43197.28684527075,7.369850062920963,3.697804712833862,3.672045350087101
89637.67424856458,43193.64544562672,89639.16412298875,43200.86508531979,89638.421917963,43197.26850511317,7.371765263326812,3.699401245028338,3.6723640182984734
89637.74876879928,43193.62864418894,89639.26903957431,43200.84400291668,89638.51174347733,43197.249799112564,7.373779546434582,3.7006612031135573,3.673118343321024
89637.82279115838,43193.61196241272,89639.37443526924,43200.82282246526,89638.60148014684,43197.23071576014,7.375913648096912,3.701585110493442,3.6743285376034693
89637.89633102588,43193.59539330973,89639.47980548455,43200.79927703603,89638.6911254333,43197.21124354714,7.375861448211593,3.702171131839288,3.6736903163723054
89637.96939567693,43193.57893377607,89639.58489149595,43200.77234308916,89638.78067679841,43197.19137096478,7.372581928118711,3.7024153603308414,3.67016656778787
89638.0419914017,43193.562583254155,89639.69040281611,43200.745300880924,89638.87013170395,43197.171086504284,7.36944317415216,3.702311719238331,3.667131454913829
89638.11412726052,43193.54634362118,89639.79634226482,43200.71815124698,89638.95948761169,43197.15037865689,7.3664558603329775,3.7018512479487944,3.6646046123841836
89638.18582351806,43193.53021859875,89639.90270322766,43200.69089489812,89639.04874198335,43197.1292359138,7.363624175744554,3.701020658112439,3.662603517632115
89638.25713906543,43193.514208895955,89640.00944278763,43200.663537954686,89639.13789228072,43197.10764676626,7.360942488897081,3.6998002586571124,3.661142230239968
89638.3282421649,43193.498295822275,89640.1164118769,43200.63610866482,89639.22693596553,43197.08559970548,7.3583913387392315,3.6981616646325066,3.6602296741067244
89638.39954153824,43193.48240650766,89640.22322524428,43200.608691998175,89639.31587049959,43197.06308322271,7.355934145435922,3.69606608478637,3.6598680606495524
89638.4718410934,43193.46636711704,89640.32910679797,43200.581475813386,89639.40469334456,43197.040085809145,7.353516686468433,3.6934643104801257,3.660052375988308
89638.5464012187,43193.44987470457,89640.43282536342,43200.55477840447,89639.49340196264,43197.016595957706,7.351071529957814,3.690299568676271,3.660771961281543
89638.62478640932,43193.432526425226,89640.53283693915,43200.52901986806,89639.58200254952,43196.99264077027,7.34852883294214,3.6865535244831165,3.6619753084590236
89638.70852661958,43193.4139087347,89640.62760531917,43200.504635008845,89639.67053261456,43196.968385779306,7.345832978640255,3.6823582925913194,3.6634746860489353
89638.79880247967,43193.39369255372,89640.71592040082,43200.481974547205,89639.75903668263,43196.94402753067,7.342961442277799,3.677897248850574,3.665064193427225
89638.8963258105,43193.371679578086,89640.79702546542,43200.461253637186,89639.84755927848,43196.91976257021,7.339940021393942,3.67338236909503,3.6665576522989127
89639.00141007296,43193.347794470006,89640.87055663961,43200.442553863046,89639.93614492696,43196.89578744379,7.336846715908569,3.6690575614611265,3.6677891544474424
89639.11406747329,43193.3220684992,89640.9364567385,43200.42583407634,89640.02483815284,43196.872298697264,7.33379765257974,3.6651927220801594,3.6686049304995803
89639.23393628966,43193.29466753078,89640.99505908134,43200.410898192014,89640.11368348094,43196.84949287648,7.330913470449617,3.6620674978711727,3.6688459725784446
89639.35990160923,43193.26598437312,89641.04747840542,43200.39730079995,89640.20272543606,43196.82756652732,7.328273290659552,3.6599480111249214,3.668325279534631
89639.48945455247,43193.23674971086,89641.0962610219,43200.384237993254,89640.29200854301,43196.80671619561,7.325873038566128,3.6590645812839813,3.6668084572821464
89639.61772351286,43193.20590589421,89641.14589417877,43200.37054185782,89640.38157732658,43196.78713842722,7.325797845639381,3.661789057857329,3.664008787782052
89639.7384474882,43193.173487950386,89641.20252639138,43200.354873091026,89640.47146819794,43196.76899364428,7.3291076928204255,3.669465976911473,3.6596417159089523
89639.84598502162,43193.14435543502,89641.27324465432,43200.33945700345,89640.56160850811,43196.751956709595,7.335295265986345,3.677893953167797,3.657401312818548
89639.93546682374,43193.11934913472,89641.36248652608,43200.32237869586,89640.65184755027,43196.73535495562,7.3430252682077155,3.686285317514131,3.6567399506935847
89640.00531142265,43193.098773292535,89641.47130086906,43200.30162148799,89640.74203292267,43196.71850816851,7.350520198173846,3.6939462828993554,3.6565739152744907
89640.05786401602,43193.08233194033,89641.59724035957,43200.277447505534,89640.83201222356,43196.700736134444,7.3579458766510415,3.7002911181727103,3.6576547584783308
